regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,32,8192,1024,4096,2560,747.887,748.079,746.128,-9.1615
mixed,2,1,0.5,4.0,32,8192,2048,8192,5120,748.112,749.359,748.783,0.5381
mixed,2,1,0.5,4.0,32,8192,4096,16384,10240,925.873,1460.54,1454.91,0.9895
mixed,2,1,0.5,4.0,64,0,128,512,320,58.593,78.882,78.368,0.9747
mixed,2,1,0.5,4.0,64,0,256,1024,640,90.305,124.161,122.946,0.9641
mixed,2,1,0.5,4.0,64,0,512,2048,1280,146.339,213.189,211.556,0.9756
mixed,2,1,0.5,4.0,64,0,1024,4096,2560,258.117,391.718,388.264,0.9741
mixed,2,1,0.5,4.0,64,0,2048,8192,5120,480.81,745.103,746.415,1.005
mixed,2,1,0.5,4.0,64,0,4096,16384,10240,925.169,1460.061,1454.622,0.9898
mixed,2,1,0.5,4.0,64,512,128,512,320,81.472,82.338,81.57,0.1132
mixed,2,1,0.5,4.0,64,512,256,1024,640,90.466,124.195,123.107,0.9677
mixed,2,1,0.5,4.0,64,512,512,2048,1280,146.308,214.083,211.683,0.9646
mixed,2,1,0.5,4.0,64,512,1024,4096,2560,258.758,392.039,388.648,0.9746
mixed,2,1,0.5,4.0,64,512,2048,8192,5120,481.354,745.167,743.469,0.9936
mixed,2,1,0.5,4.0,64,512,4096,16384,10240,925.619,1461.949,1454.941,0.9869
mixed,2,1,0.5,4.0,64,1024,128,512,320,126.274,126.627,126.275,0.0028
mixed,2,1,0.5,4.0,64,1024,256,1024,640,126.754,127.459,126.626,-0.1816
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,146.659,213.349,212.099,0.9813
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,258.02,392.231,389.03,0.9761
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,480.968,745.135,745.87,1.0028
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,925.106,1461.916,1455.357,0.9878
mixed,2,1,0.5,4.0,64,2048,128,512,320,215.491,215.558,215.268,-3.3284
mixed,2,1,0.5,4.0,64,2048,256,1024,640,215.781,216.133,215.716,-0.1847
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,216.292,217.253,216.453,0.1675
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,258.692,391.624,389.255,0.9822
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,479.753,745.711,745.996,1.0011
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,925.009,1460.733,1454.811,0.9889
mixed,2,1,0.5,4.0,64,4096,128,512,320,393.254,393.48,393.544,1.2832
mixed,2,1,0.5,4.0,64,4096,256,1024,640,393.834,393.639,393.798,
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,393.927,394.278,393.833,-0.2678
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,394.727,395.367,394.375,-0.55
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,480.008,747.119,743.308,0.9857
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,926.033,1461.436,1455.451,0.9888
mixed,2,1,0.5,4.0,64,8192,128,512,320,748.527,749.037,748.686,0.3118
mixed,2,1,0.5,4.0,64,8192,256,1024,640,749.645,749.358,748.781,
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,750.637,750.703,749.517,-16.9697
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,748.846,748.176,746.894,
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,748.462,749.966,748.91,0.2979
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,925.011,1459.835,1455.26,0.9914
mixed,2,1,0.5,4.0,128,0,128,512,320,60.32,80.099,78.945,0.9417
mixed,2,1,0.5,4.0,128,0,256,1024,640,91.137,124.708,123.297,0.958
mixed,2,1,0.5,4.0,128,0,512,2048,1280,146.755,214.147,211.492,0.9606
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,259.046,392.071,388.455,0.9728
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,481.321,747.15,742.926,0.9841
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,924.082,1461.66,1450.813,0.9798
mixed,2,1,0.5,4.0,128,512,128,512,320,84.131,84.61,83.97,-0.3361
mixed,2,1,0.5,4.0,128,512,256,1024,640,91.808,125.443,124.002,0.9572
mixed,2,1,0.5,4.0,128,512,512,2048,1280,147.715,214.661,212.199,0.9632
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,259.268,392.522,388.617,0.9707
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,481.193,747.375,743.375,0.985
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,924.914,1461.468,1452.156,0.9826
mixed,2,1,0.5,4.0,128,1024,128,512,320,129.313,129.41,128.961,-3.6289
mixed,2,1,0.5,4.0,128,1024,256,1024,640,129.633,130.018,129.347,-0.7429
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,148.323,214.501,213.092,0.9787
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,260.198,393.894,389.288,0.9655
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,481.738,747.599,743.535,0.9847
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,924.979,1460.926,1452.445,0.9842
mixed,2,1,0.5,4.0,128,2048,128,512,320,218.787,219.011,218.597,-0.8482
mixed,2,1,0.5,4.0,128,2048,256,1024,640,219.043,219.238,219.01,-0.1692
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,219.493,220.165,219.619,0.1875
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,260.773,393.577,390.408,0.9761
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,481.674,748.335,744.527,0.9857
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,925.778,1461.309,1453.627,0.9857
mixed,2,1,0.5,4.0,128,4096,128,512,320,397.896,397.96,397.607,-4.5156
mixed,2,1,0.5,4.0,128,4096,256,1024,640,397.832,397.992,397.896,0.4
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,398.023,397.991,397.735,
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,398.472,398.855,398.183,-0.7546
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,482.921,749.486,745.2,0.9839
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,928.946,1463.582,1456.157,0.9861
mixed,2,1,0.5,4.0,128,8192,128,512,320,753.997,754.512,754.48,0.9379
mixed,2,1,0.5,4.0,128,8192,256,1024,640,754.706,754.768,754.351,-5.7258
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,754.863,754.832,754.287,
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,753.007,753.454,751.983,-2.2908
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,753.134,752.686,752.815,
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,929.074,1464.893,1455.423,0.9823
mixed,2,1,0.5,4.0,256,0,128,512,320,65.953,85.987,85.924,0.9969
mixed,2,1,0.5,4.0,256,0,256,1024,640,96.992,129.891,127.938,0.9406
mixed,2,1,0.5,4.0,256,0,512,2048,1280,151.747,217.891,215.269,0.9604
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,262.339,395.433,391.847,0.9731
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,484.586,748.27,745.934,0.9911
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,926.834,1463.935,1453.756,0.981
mixed,2,1,0.5,4.0,256,512,128,512,320,100.802,100.962,100.483,-1.9937
mixed,2,1,0.5,4.0,256,512,256,1024,640,101.729,131.747,129.956,0.9403
mixed,2,1,0.5,4.0,256,512,512,2048,1280,153.058,218.852,216.26,0.9606
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,263.622,396.04,392.614,0.9741
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,485.096,750.223,746.862,0.9873
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,928.401,1465.213,1454.716,0.9804
mixed,2,1,0.5,4.0,256,1024,128,512,320,145.091,145.347,145.475,1.5
mixed,2,1,0.5,4.0,256,1024,256,1024,640,146.403,146.434,145.699,-22.7097
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,155.171,220.58,217.668,0.9555
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,264.836,396.839,394.409,0.9816
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,485.064,750.798,748.462,0.9912
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,928.882,1466.396,1455.485,0.9797
mixed,2,1,0.5,4.0,256,2048,128,512,320,233.543,235.236,234.692,0.6787
mixed,2,1,0.5,4.0,256,2048,256,1024,640,234.468,237.124,233.219,-0.4703
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,234.596,235.749,234.821,0.1951
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,268.036,398.887,396.233,0.9797
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,487.211,752.751,749.968,0.9895
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,932.179,1467.547,1457.822,0.9818
mixed,2,1,0.5,4.0,256,4096,128,512,320,411.207,407.72,411.177,
mixed,2,1,0.5,4.0,256,4096,256,1024,640,410.375,411.273,408.904,-1.6381
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,412.105,413.031,411.655,-0.486
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,412.553,414.567,411.721,-0.4131
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,489.322,755.343,751.599,0.9859
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,933.937,1470.523,1461.309,0.9828
mixed,2,1,0.5,4.0,256,8192,128,512,320,760.685,760.367,760.399,
mixed,2,1,0.5,4.0,256,8192,256,1024,640,761.199,759.597,762.895,
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,760.11,761.458,761.263,0.8553
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,762.608,764.209,761.07,-0.9606
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,762.639,763.727,761.774,-0.795
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,936.947,1472.507,1461.819,0.98
mixed,2,1,0.5,4.0,512,0,128,512,320,110.083,121.922,118.147,0.6811
mixed,2,1,0.5,4.0,512,0,256,1024,640,132.291,164.419,162.436,0.9383
mixed,2,1,0.5,4.0,512,0,512,2048,1280,186.339,249.862,245.509,0.9315
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,293.318,422.409,414.984,0.9425
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,508.137,763.664,760.591,0.988
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,941.873,1471.359,1462.459,0.9832
mixed,2,1,0.5,4.0,512,512,128,512,320,190.563,193.477,191.459,0.3075
mixed,2,1,0.5,4.0,512,512,256,1024,640,197.636,211.203,202.565,0.3633
mixed,2,1,0.5,4.0,512,512,512,2048,1280,231.909,295.398,289.894,0.9133
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,339.046,467.977,462.569,0.9581
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,553.034,810.256,803.853,0.9751
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,980.433,1504.923,1487.578,0.9669
mixed,2,1,0.5,4.0,512,1024,128,512,320,258.918,277.349,268.741,0.533
mixed,2,1,0.5,4.0,512,1024,256,1024,640,277.605,283.493,278.372,0.1303
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,285.478,341.095,332.614,0.8475
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,383.078,511.242,506.506,0.963
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,599.082,855.984,860.05,1.0158
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,1028.981,1558.525,1540.7,0.9663
mixed,2,1,0.5,4.0,512,2048,128,512,320,349.895,388.135,360.775,0.2845
mixed,2,1,0.5,4.0,512,2048,256,1024,640,409.735,451.945,411.24,0.0357
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,452.455,459.593,452.968,0.0719
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,477.261,610.828,597.58,0.9008
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,696.524,957.778,943.216,0.9443
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,1134.549,1654.913,1639.742,0.9708
mixed,2,1,0.5,4.0,512,4096,128,512,320,526.505,563.947,536.555,0.2684
mixed,2,1,0.5,4.0,512,4096,256,1024,640,587.53,649.612,588.874,0.0216
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,694.956,797.359,696.751,0.0175
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,798.064,814.351,802.095,0.2475
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,883.314,1144.79,1126.903,0.9316
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,1323.802,1862.561,1851.59,0.9796
mixed,2,1,0.5,4.0,512,8192,128,512,320,878.639,917.584,881.807,0.0813
mixed,2,1,0.5,4.0,512,8192,256,1024,640,939.922,1003.442,941.234,0.0207
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,1042.901,1172.5,1042.515,-0.003
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,1272.12,1517.054,1259.257,-0.0525
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,1483.323,1525.245,1497.244,0.3321
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,1685.631,2221.196,2197.612,0.956
mixed,2,1,0.5,4.0,1024,0,128,512,320,233.606,232.774,232.003,
mixed,2,1,0.5,4.0,1024,0,256,1024,640,236.995,253.668,247.142,0.6086
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,282.084,346.982,334.054,0.8008
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,389.576,517.482,509.035,0.934
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,601.674,855.664,855.473,0.9992
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,1028.886,1540.702,1531.71,0.9824
mixed,2,1,0.5,4.0,1024,512,128,512,320,342.535,353.128,341.159,-0.1299
mixed,2,1,0.5,4.0,1024,512,256,1024,640,352.871,365.095,354.406,0.1256
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,367.718,433.736,421.226,0.8105
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,481.098,609.739,592.939,0.8694
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,692.844,947.728,943.154,0.9821
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,1118.454,1637.536,1618.847,0.964
mixed,2,1,0.5,4.0,1024,1024,128,512,320,447.274,468.935,457.419,0.4684
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,468.487,479.305,465.513,-0.2749
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,486.569,515.913,492.971,0.2182
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,558.348,692.876,676.781,0.8804
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,777.743,1034.678,1019.412,0.9406
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,1206.678,1716.032,1708.735,0.9857
mixed,2,1,0.5,4.0,1024,2048,128,512,320,632.557,652.687,644.907,0.6135
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,662.542,698.477,693.903,0.8727
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,715.791,737.932,725.583,0.4423
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,748.622,869.33,838.225,0.7423
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,949.394,1205.941,1195.864,0.9607
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,1377.115,1905.412,1869.379,0.9318
mixed,2,1,0.5,4.0,1024,4096,128,512,320,970.706,993.908,987.987,0.7448
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,1004.725,1041.074,1031.413,0.7342
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,1063.988,1131.413,1123.511,0.8828
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,1171.832,1246.424,1234.263,0.837
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,1303.287,1569.726,1538.814,0.884
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,1723.361,2259.18,2244.943,0.9734
mixed,2,1,0.5,4.0,1024,8192,128,512,320,1655.391,1674.048,1667.837,0.6671
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,1683.776,1721.153,1714.497,0.8219
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,1740.035,1810.178,1801.602,0.8777
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,1855.876,1990.596,1984.134,0.952
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,2081.383,2267.565,2256.267,0.9393
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,2433.102,2939.285,2868.664,0.8605
mixed,2,1,0.5,4.0,2048,0,128,512,320,598.252,605.325,601.612,0.475
mixed,2,1,0.5,4.0,2048,0,256,1024,640,606.635,614.922,606.474,-0.0194
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,619.245,652.748,629.74,0.3133
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,703.758,845.555,811.662,0.761
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,937.298,1192.278,1164.245,0.8901
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,1364.924,1871.394,1855.523,0.9687
mixed,2,1,0.5,4.0,2048,512,128,512,320,790.798,796.109,794.064,0.615
mixed,2,1,0.5,4.0,2048,512,256,1024,640,805.008,809.039,795.95,-2.2471
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,811.92,828.944,812.017,0.0057
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,861.585,1008.659,973.81,0.7631
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,1105.974,1376.635,1330.936,0.8312
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,1547.069,2068.297,2026.697,0.9202
mixed,2,1,0.5,4.0,2048,1024,128,512,320,982.353,985.619,982.194,-0.0487
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,984.529,996.629,987.09,0.2117
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,1003.955,1016.724,998.229,-0.4484
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,1023.826,1171.638,1120.628,0.6549
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,1265.977,1558.814,1488.828,0.761
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,1740.063,2277.388,2200.073,0.8561
mixed,2,1,0.5,4.0,2048,2048,128,512,320,1346.299,1359.801,1351.674,0.3981
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,1361.338,1376.377,1359.483,-0.1233
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,1377.148,1389.051,1376.664,-0.0407
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,1407.228,1481.627,1424.027,0.2258
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,1589.085,1879.336,1810.402,0.7625
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,2081.544,2620.597,2542.163,0.8545
mixed,2,1,0.5,4.0,2048,4096,128,512,320,2120.201,2123.913,2117.835,-0.6374
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,2117.961,2130.887,2127.819,0.7626
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,2129.866,2158.989,2148.521,0.6406
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,2193.739,2242.858,2210.119,0.3335
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,2266.763,2524.018,2436.301,0.659
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,2723.572,3300.926,3201.886,0.8285
mixed,2,1,0.5,4.0,2048,8192,128,512,320,3553.665,3582.818,3575.136,0.7365
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,3602.752,3614.144,3618.21,1.3569
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,3647.429,3714.689,3720.074,1.0801
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,3767.559,3810.247,3793.673,0.6117
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,3831.175,3948.937,3892.141,0.5177
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,4056.398,4597.24,4528.537,0.873
pure,4,1,0.25,4.0,0,0,128,512,224,65.734,70.336,67.49,0.3816
pure,4,1,0.25,4.0,0,0,256,1024,448,68.196,87.139,71.811,0.1908
pure,4,1,0.25,4.0,0,0,512,2048,896,76.898,109.666,84.481,0.2314
pure,4,1,0.25,4.0,0,0,1024,4096,1792,104.225,154.338,104.577,0.007
