regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,6,0.75,4.0,16,4096,4096,16384,13312,3125.831,3672.946,3343.501,0.3979
mixed,8,6,0.75,4.0,16,8192,128,512,416,827.628,845.548,817.26,-0.5786
mixed,8,6,0.75,4.0,16,8192,256,1024,832,896.268,937.741,871.181,-0.6049
mixed,8,6,0.75,4.0,16,8192,512,2048,1664,1056.815,1129.295,986.158,-0.9748
mixed,8,6,0.75,4.0,16,8192,1024,4096,3328,1352.05,1508.052,1225.071,-0.814
mixed,8,6,0.75,4.0,16,8192,2048,8192,6656,1939.321,2219.131,1706.646,-0.8315
mixed,8,6,0.75,4.0,16,8192,4096,16384,13312,3484.236,4268.662,3364.941,-0.1521
mixed,8,6,0.75,4.0,32,0,128,512,416,162.786,183.779,162.723,-0.003
mixed,8,6,0.75,4.0,32,0,256,1024,832,230.947,274.371,250.789,0.4569
mixed,8,6,0.75,4.0,32,0,512,2048,1664,385.124,450.469,426.533,0.6337
mixed,8,6,0.75,4.0,32,0,1024,4096,3328,677.096,807.435,779.241,0.7837
mixed,8,6,0.75,4.0,32,0,2048,8192,6656,1252.594,1516.466,1494.675,0.9174
mixed,8,6,0.75,4.0,32,0,4096,16384,13312,2401.505,2936.519,2930.405,0.9886
mixed,8,6,0.75,4.0,32,512,128,512,416,188.259,208.356,174.946,-0.6624
mixed,8,6,0.75,4.0,32,512,256,1024,832,270.914,331.3,273.507,0.0429
mixed,8,6,0.75,4.0,32,512,512,2048,1664,475.142,538.214,470.856,-0.068
mixed,8,6,0.75,4.0,32,512,1024,4096,3328,755.786,885.354,832.811,0.5945
mixed,8,6,0.75,4.0,32,512,2048,8192,6656,1333.651,1604.598,1533.014,0.7358
mixed,8,6,0.75,4.0,32,512,4096,16384,13312,2523.905,3076.328,2939.079,0.7516
mixed,8,6,0.75,4.0,32,1024,128,512,416,232.035,250.563,218.98,-0.7046
mixed,8,6,0.75,4.0,32,1024,256,1024,832,301.284,342.019,275.203,-0.6403
mixed,8,6,0.75,4.0,32,1024,512,2048,1664,494.341,594.695,472.548,-0.2172
mixed,8,6,0.75,4.0,32,1024,1024,4096,3328,854.281,997.069,887.594,0.2333
mixed,8,6,0.75,4.0,32,1024,2048,8192,6656,1446.099,1719.925,1615.608,0.619
mixed,8,6,0.75,4.0,32,1024,4096,16384,13312,2628.0,3168.36,3081.959,0.8401
mixed,8,6,0.75,4.0,32,2048,128,512,416,317.092,336.39,304.357,-0.6599
mixed,8,6,0.75,4.0,32,2048,256,1024,832,385.923,429.286,362.18,-0.5475
mixed,8,6,0.75,4.0,32,2048,512,2048,1664,549.159,619.08,475.718,-1.0503
mixed,8,6,0.75,4.0,32,2048,1024,4096,3328,922.188,1107.437,895.02,-0.1467
mixed,8,6,0.75,4.0,32,2048,2048,8192,6656,1615.507,1884.501,1710.101,0.3517
mixed,8,6,0.75,4.0,32,2048,4096,16384,13312,2790.116,3346.445,3168.49,0.6801
mixed,8,6,0.75,4.0,32,4096,128,512,416,489.767,506.246,474.694,-0.9147
mixed,8,6,0.75,4.0,32,4096,256,1024,832,558.855,600.584,532.487,-0.6319
mixed,8,6,0.75,4.0,32,4096,512,2048,1664,716.011,788.266,648.551,-0.9336
mixed,8,6,0.75,4.0,32,4096,1024,4096,3328,1017.9,1155.855,893.965,-0.8984
mixed,8,6,0.75,4.0,32,4096,2048,8192,6656,1770.453,2164.955,1713.621,-0.1441
mixed,8,6,0.75,4.0,32,4096,4096,16384,13312,3132.554,3677.742,3351.785,0.4021
mixed,8,6,0.75,4.0,32,8192,128,512,416,833.1,845.673,816.201,-1.3441
mixed,8,6,0.75,4.0,32,8192,256,1024,832,895.756,943.407,871.882,-0.501
mixed,8,6,0.75,4.0,32,8192,512,2048,1664,1060.752,1128.879,988.684,-1.0578
mixed,8,6,0.75,4.0,32,8192,1024,4096,3328,1364.464,1504.34,1227.664,-0.978
mixed,8,6,0.75,4.0,32,8192,2048,8192,6656,1939.129,2221.087,1706.102,-0.8265
mixed,8,6,0.75,4.0,32,8192,4096,16384,13312,3478.83,4266.011,3367.787,-0.1411
mixed,8,6,0.75,4.0,64,0,128,512,416,165.315,186.498,165.378,0.003
mixed,8,6,0.75,4.0,64,0,256,1024,832,236.163,276.834,252.997,0.4139
mixed,8,6,0.75,4.0,64,0,512,2048,1664,389.958,454.215,428.518,0.6001
mixed,8,6,0.75,4.0,64,0,1024,4096,3328,673.257,805.259,783.243,0.8332
mixed,8,6,0.75,4.0,64,0,2048,8192,6656,1253.297,1518.709,1497.172,0.9189
mixed,8,6,0.75,4.0,64,0,4096,16384,13312,2402.655,2941.831,2931.528,0.9809
mixed,8,6,0.75,4.0,64,512,128,512,416,191.011,209.187,175.97,-0.8275
mixed,8,6,0.75,4.0,64,512,256,1024,832,272.068,332.995,274.211,0.0352
mixed,8,6,0.75,4.0,64,512,512,2048,1664,477.351,543.272,472.806,-0.0689
mixed,8,6,0.75,4.0,64,512,1024,4096,3328,766.953,906.156,837.066,0.5037
mixed,8,6,0.75,4.0,64,512,2048,8192,6656,1340.082,1605.876,1547.955,0.7821
mixed,8,6,0.75,4.0,64,512,4096,16384,13312,2517.217,3043.813,2939.715,0.8023
mixed,8,6,0.75,4.0,64,1024,128,512,416,234.338,252.132,220.898,-0.7553
mixed,8,6,0.75,4.0,64,1024,256,1024,832,303.395,346.757,277.444,-0.5985
mixed,8,6,0.75,4.0,64,1024,512,2048,1664,498.695,591.688,475.782,-0.2464
mixed,8,6,0.75,4.0,64,1024,1024,4096,3328,866.123,1000.334,891.085,0.186
mixed,8,6,0.75,4.0,64,1024,2048,8192,6656,1456.434,1720.406,1617.525,0.6103
mixed,8,6,0.75,4.0,64,1024,4096,16384,13312,2637.472,3179.177,3078.376,0.8139
mixed,8,6,0.75,4.0,64,2048,128,512,416,321.412,338.757,306.435,-0.8635
mixed,8,6,0.75,4.0,64,2048,256,1024,832,388.613,429.414,364.708,-0.5859
mixed,8,6,0.75,4.0,64,2048,512,2048,1664,554.278,619.242,478.598,-1.165
mixed,8,6,0.75,4.0,64,2048,1024,4096,3328,910.507,1117.007,894.026,-0.0798
mixed,8,6,0.75,4.0,64,2048,2048,8192,6656,1619.829,1892.442,1706.965,0.3196
mixed,8,6,0.75,4.0,64,2048,4096,16384,13312,2810.466,3349.39,3172.65,0.6721
mixed,8,6,0.75,4.0,64,4096,128,512,416,491.238,509.991,476.903,-0.7644
mixed,8,6,0.75,4.0,64,4096,256,1024,832,560.423,602.888,534.984,-0.5991
mixed,8,6,0.75,4.0,64,4096,512,2048,1664,721.642,792.297,650.217,-1.0109
mixed,8,6,0.75,4.0,64,4096,1024,4096,3328,1021.487,1158.959,894.507,-0.9237
mixed,8,6,0.75,4.0,64,4096,2048,8192,6656,1760.279,2168.251,1715.479,-0.1098
mixed,8,6,0.75,4.0,64,4096,4096,16384,13312,3137.545,3687.247,3353.802,0.3934
mixed,8,6,0.75,4.0,64,8192,128,512,416,832.138,850.956,817.866,-0.7584
mixed,8,6,0.75,4.0,64,8192,256,1024,832,901.164,940.845,876.172,-0.6298
mixed,8,6,0.75,4.0,64,8192,512,2048,1664,1063.407,1132.11,992.012,-1.0392
mixed,8,6,0.75,4.0,64,8192,1024,4096,3328,1367.25,1497.876,1228.016,-1.0659
mixed,8,6,0.75,4.0,64,8192,2048,8192,6656,1977.915,2227.325,1706.422,-1.0885
mixed,8,6,0.75,4.0,64,8192,4096,16384,13312,3456.016,4277.335,3360.522,-0.1163
mixed,8,6,0.75,4.0,128,0,128,512,416,180.386,206.403,178.563,-0.0701
mixed,8,6,0.75,4.0,128,0,256,1024,832,252.386,301.125,268.259,0.3257
mixed,8,6,0.75,4.0,128,0,512,2048,1664,409.094,474.919,444.645,0.5401
mixed,8,6,0.75,4.0,128,0,1024,4096,3328,695.882,832.012,794.474,0.7242
mixed,8,6,0.75,4.0,128,0,2048,8192,6656,1270.832,1537.877,1503.572,0.8715
mixed,8,6,0.75,4.0,128,0,4096,16384,13312,2425.695,2959.367,2939.911,0.9635
mixed,8,6,0.75,4.0,128,512,128,512,416,200.868,219.842,210.052,0.484
mixed,8,6,0.75,4.0,128,512,256,1024,832,282.147,343.62,302.852,0.3368
mixed,8,6,0.75,4.0,128,512,512,2048,1664,502.118,570.022,484.103,-0.2653
mixed,8,6,0.75,4.0,128,512,1024,4096,3328,792.874,932.461,855.947,0.4519
mixed,8,6,0.75,4.0,128,512,2048,8192,6656,1390.706,1668.63,1580.084,0.6814
mixed,8,6,0.75,4.0,128,512,4096,16384,13312,2593.859,3118.088,3003.049,0.7806
mixed,8,6,0.75,4.0,128,1024,128,512,416,247.01,265.731,256.644,0.5146
mixed,8,6,0.75,4.0,128,1024,256,1024,832,312.996,354.883,333.06,0.479
mixed,8,6,0.75,4.0,128,1024,512,2048,1664,508.966,612.614,522.277,0.1284
mixed,8,6,0.75,4.0,128,1024,1024,4096,3328,891.243,1026.379,900.651,0.0696
mixed,8,6,0.75,4.0,128,1024,2048,8192,6656,1488.113,1772.693,1650.261,0.5698
mixed,8,6,0.75,4.0,128,1024,4096,16384,13312,2713.984,3261.322,3138.73,0.776
mixed,8,6,0.75,4.0,128,2048,128,512,416,335.27,355.557,347.684,0.6119
mixed,8,6,0.75,4.0,128,2048,256,1024,832,406.661,442.599,425.797,0.5325
mixed,8,6,0.75,4.0,128,2048,512,2048,1664,556.071,624.265,556.488,0.0061
mixed,8,6,0.75,4.0,128,2048,1024,4096,3328,948.909,1161.455,919.788,-0.137
mixed,8,6,0.75,4.0,128,2048,2048,8192,6656,1661.653,1937.208,1734.744,0.2653
mixed,8,6,0.75,4.0,128,2048,4096,16384,13312,2875.302,3430.958,3228.874,0.6363
mixed,8,6,0.75,4.0,128,4096,128,512,416,514.279,529.479,524.102,0.6463
mixed,8,6,0.75,4.0,128,4096,256,1024,832,576.839,621.833,611.303,0.766
mixed,8,6,0.75,4.0,128,4096,512,2048,1664,737.962,799.561,771.115,0.5382
mixed,8,6,0.75,4.0,128,4096,1024,4096,3328,1024.238,1161.679,1014.286,-0.0724
mixed,8,6,0.75,4.0,128,4096,2048,8192,6656,1834.485,2219.868,1740.794,-0.2431
mixed,8,6,0.75,4.0,128,4096,4096,16384,13312,3194.09,3744.978,3375.948,0.3301
mixed,8,6,0.75,4.0,128,8192,128,512,416,863.243,883.179,869.195,0.2986
mixed,8,6,0.75,4.0,128,8192,256,1024,832,927.66,967.566,956.972,0.7345
mixed,8,6,0.75,4.0,128,8192,512,2048,1664,1082.447,1147.76,1133.1,0.7755
mixed,8,6,0.75,4.0,128,8192,1024,4096,3328,1378.77,1518.579,1470.995,0.6596
mixed,8,6,0.75,4.0,128,8192,2048,8192,6656,1954.233,2227.611,1917.657,-0.1338
mixed,8,6,0.75,4.0,128,8192,4096,16384,13312,3609.839,4351.702,3496.17,-0.1532
mixed,8,6,0.75,4.0,256,0,128,512,416,197.41,224.067,211.299,0.521
mixed,8,6,0.75,4.0,256,0,256,1024,832,291.045,350.79,299.811,0.1467
mixed,8,6,0.75,4.0,256,0,512,2048,1664,474.437,536.614,484.681,0.1648
mixed,8,6,0.75,4.0,256,0,1024,4096,3328,753.832,888.331,836.553,0.615
mixed,8,6,0.75,4.0,256,0,2048,8192,6656,1335.474,1610.261,1535.186,0.7268
mixed,8,6,0.75,4.0,256,0,4096,16384,13312,2474.431,3014.409,2954.756,0.8895
mixed,8,6,0.75,4.0,256,512,128,512,416,248.289,262.787,251.108,0.1944
mixed,8,6,0.75,4.0,256,512,256,1024,832,314.532,369.765,351.493,0.6692
mixed,8,6,0.75,4.0,256,512,512,2048,1664,524.614,619.241,553.128,0.3013
mixed,8,6,0.75,4.0,256,512,1024,4096,3328,916.204,1050.639,902.507,-0.1019
mixed,8,6,0.75,4.0,256,512,2048,8192,6656,1512.373,1774.679,1709.624,0.752
mixed,8,6,0.75,4.0,256,512,4096,16384,13312,2694.341,3253.896,3206.632,0.9155
mixed,8,6,0.75,4.0,256,1024,128,512,416,324.901,342.755,330.916,0.3369
mixed,8,6,0.75,4.0,256,1024,256,1024,832,371.555,394.468,381.317,0.426
mixed,8,6,0.75,4.0,256,1024,512,2048,1664,540.519,634.793,603.784,0.6711
mixed,8,6,0.75,4.0,256,1024,1024,4096,3328,959.787,1160.109,990.059,0.1511
mixed,8,6,0.75,4.0,256,1024,2048,8192,6656,1645.587,1934.009,1760.597,0.3988
mixed,8,6,0.75,4.0,256,1024,4096,16384,13312,2880.162,3513.901,3373.93,0.7791
mixed,8,6,0.75,4.0,256,2048,128,512,416,463.237,498.726,466.406,0.0893
mixed,8,6,0.75,4.0,256,2048,256,1024,832,525.093,560.998,546.151,0.5865
mixed,8,6,0.75,4.0,256,2048,512,2048,1664,623.815,659.367,642.409,0.523
mixed,8,6,0.75,4.0,256,2048,1024,4096,3328,976.171,1182.639,1101.839,0.6087
mixed,8,6,0.75,4.0,256,2048,2048,8192,6656,1860.472,2157.5,1802.455,-0.1953
mixed,8,6,0.75,4.0,256,2048,4096,16384,13312,3167.239,3729.613,3480.045,0.5562
mixed,8,6,0.75,4.0,256,4096,128,512,416,786.602,781.707,783.369,
mixed,8,6,0.75,4.0,256,4096,256,1024,832,787.785,853.418,799.049,0.1716
mixed,8,6,0.75,4.0,256,4096,512,2048,1664,946.925,999.373,974.188,0.5198
mixed,8,6,0.75,4.0,256,4096,1024,4096,3328,1106.091,1194.608,1177.199,0.8033
mixed,8,6,0.75,4.0,256,4096,2048,8192,6656,1876.346,2265.213,2096.604,0.5664
mixed,8,6,0.75,4.0,256,4096,4096,16384,13312,3560.205,4199.544,3367.854,-0.3009
mixed,8,6,0.75,4.0,256,8192,128,512,416,1192.975,1274.321,1205.869,0.1585
mixed,8,6,0.75,4.0,256,8192,256,1024,832,1455.026,1463.637,1462.322,0.8473
mixed,8,6,0.75,4.0,256,8192,512,2048,1664,1474.26,1561.717,1473.234,-0.0117
mixed,8,6,0.75,4.0,256,8192,1024,4096,3328,1784.759,1878.613,1859.993,0.8016
mixed,8,6,0.75,4.0,256,8192,2048,8192,6656,2099.932,2259.774,2260.607,1.0052
mixed,8,6,0.75,4.0,256,8192,4096,16384,13312,3664.655,4428.604,4060.47,0.5181
mixed,8,6,0.75,4.0,512,0,128,512,416,271.363,299.684,280.899,0.3367
mixed,8,6,0.75,4.0,512,0,256,1024,832,359.717,412.422,380.292,0.3904
mixed,8,6,0.75,4.0,512,0,512,2048,1664,557.445,651.208,567.398,0.1062
mixed,8,6,0.75,4.0,512,0,1024,4096,3328,945.868,1084.908,929.291,-0.1192
mixed,8,6,0.75,4.0,512,0,2048,8192,6656,1552.243,1819.19,1733.781,0.6801
mixed,8,6,0.75,4.0,512,0,4096,16384,13312,2744.066,3306.921,3205.257,0.8194
mixed,8,6,0.75,4.0,512,512,128,512,416,380.199,397.35,384.26,0.2368
mixed,8,6,0.75,4.0,512,512,256,1024,832,436.742,495.524,464.229,0.4676
mixed,8,6,0.75,4.0,512,512,512,2048,1664,640.809,733.064,658.919,0.1963
mixed,8,6,0.75,4.0,512,512,1024,4096,3328,1011.788,1204.525,1058.411,0.2419
mixed,8,6,0.75,4.0,512,512,2048,8192,6656,1788.375,2080.346,1823.862,0.1215
mixed,8,6,0.75,4.0,512,512,4096,16384,13312,3043.109,3590.412,3454.985,0.7526
mixed,8,6,0.75,4.0,512,1024,128,512,416,492.23,509.51,494.981,0.1592
mixed,8,6,0.75,4.0,512,1024,256,1024,832,549.511,579.4,554.822,0.1777
mixed,8,6,0.75,4.0,512,1024,512,2048,1664,717.034,806.441,752.105,0.3923
mixed,8,6,0.75,4.0,512,1024,1024,4096,3328,1111.982,1316.402,1167.822,0.2732
mixed,8,6,0.75,4.0,512,1024,2048,8192,6656,1930.201,2290.266,1958.264,0.0779
mixed,8,6,0.75,4.0,512,1024,4096,16384,13312,3312.839,3920.945,3552.364,0.3939
mixed,8,6,0.75,4.0,512,2048,128,512,416,710.954,734.536,713.257,0.0977
mixed,8,6,0.75,4.0,512,2048,256,1024,832,771.785,812.841,786.346,0.3547
mixed,8,6,0.75,4.0,512,2048,512,2048,1664,882.061,926.573,899.531,0.3925
mixed,8,6,0.75,4.0,512,2048,1024,4096,3328,1248.368,1434.45,1298.451,0.2691
mixed,8,6,0.75,4.0,512,2048,2048,8192,6656,2088.44,2435.55,2165.661,0.2225
mixed,8,6,0.75,4.0,512,2048,4096,16384,13312,3648.11,4338.551,3746.129,0.142
mixed,8,6,0.75,4.0,512,4096,128,512,416,1136.143,1181.423,1141.903,0.1272
mixed,8,6,0.75,4.0,512,4096,256,1024,832,1208.144,1230.511,1211.631,0.1559
mixed,8,6,0.75,4.0,512,4096,512,2048,1664,1360.979,1417.362,1383.473,0.399
mixed,8,6,0.75,4.0,512,4096,1024,4096,3328,1542.772,1628.981,1594.517,0.6002
mixed,8,6,0.75,4.0,512,4096,2048,8192,6656,2310.076,2669.442,2368.926,0.1638
mixed,8,6,0.75,4.0,512,4096,4096,16384,13312,4035.797,4575.196,4143.381,0.1995
mixed,8,6,0.75,4.0,512,8192,128,512,416,1816.28,1867.573,1821.496,0.1017
mixed,8,6,0.75,4.0,512,8192,256,1024,832,1984.473,2095.163,2020.218,0.3229
mixed,8,6,0.75,4.0,512,8192,512,2048,1664,2216.413,2256.575,2227.229,0.2693
mixed,8,6,0.75,4.0,512,8192,1024,4096,3328,2522.979,2617.859,2588.32,0.6887
mixed,8,6,0.75,4.0,512,8192,2048,8192,6656,2876.229,3055.785,3000.005,0.6893
mixed,8,6,0.75,4.0,512,8192,4096,16384,13312,4460.536,5182.566,4513.436,0.0733
mixed,8,6,0.75,4.0,1024,0,128,512,416,502.438,519.078,505.031,0.1558
mixed,8,6,0.75,4.0,1024,0,256,1024,832,568.518,624.009,590.118,0.3893
mixed,8,6,0.75,4.0,1024,0,512,2048,1664,768.968,857.578,791.85,0.2582
mixed,8,6,0.75,4.0,1024,0,1024,4096,3328,1172.397,1382.0,1209.904,0.1789
mixed,8,6,0.75,4.0,1024,0,2048,8192,6656,2042.008,2402.014,2047.736,0.0159
mixed,8,6,0.75,4.0,1024,0,4096,16384,13312,3470.509,4094.576,3689.611,0.3511
mixed,8,6,0.75,4.0,1024,512,128,512,416,697.862,712.265,699.433,0.1091
mixed,8,6,0.75,4.0,1024,512,256,1024,832,757.865,792.394,764.937,0.2048
mixed,8,6,0.75,4.0,1024,512,512,2048,1664,942.153,1024.745,960.783,0.2256
mixed,8,6,0.75,4.0,1024,512,1024,4096,3328,1337.424,1534.098,1373.073,0.1813
mixed,8,6,0.75,4.0,1024,512,2048,8192,6656,2207.708,2595.073,2249.177,0.1071
mixed,8,6,0.75,4.0,1024,512,4096,16384,13312,3931.759,4629.142,4026.096,0.1353
mixed,8,6,0.75,4.0,1024,1024,128,512,416,892.106,907.978,893.259,0.0726
mixed,8,6,0.75,4.0,1024,1024,256,1024,832,954.509,991.149,958.892,0.1196
mixed,8,6,0.75,4.0,1024,1024,512,2048,1664,1103.181,1198.029,1129.197,0.2743
mixed,8,6,0.75,4.0,1024,1024,1024,4096,3328,1471.922,1699.092,1546.675,0.3291
mixed,8,6,0.75,4.0,1024,1024,2048,8192,6656,2346.109,2734.113,2415.42,0.1786
mixed,8,6,0.75,4.0,1024,1024,4096,16384,13312,4161.17,4920.701,4147.858,-0.0175
mixed,8,6,0.75,4.0,1024,2048,128,512,416,1277.391,1300.59,1280.018,0.1132
mixed,8,6,0.75,4.0,1024,2048,256,1024,832,1331.313,1375.44,1341.294,0.2262
mixed,8,6,0.75,4.0,1024,2048,512,2048,1664,1490.964,1537.906,1482.226,-0.1861
mixed,8,6,0.75,4.0,1024,2048,1024,4096,3328,1840.728,2025.783,1891.862,0.2763
mixed,8,6,0.75,4.0,1024,2048,2048,8192,6656,2645.536,3040.931,2729.599,0.2126
mixed,8,6,0.75,4.0,1024,2048,4096,16384,13312,4433.59,5164.638,4549.301,0.1583
mixed,8,6,0.75,4.0,1024,4096,128,512,416,1991.033,2027.541,1987.224,-0.1043
mixed,8,6,0.75,4.0,1024,4096,256,1024,832,2115.899,2159.353,2124.378,0.1951
mixed,8,6,0.75,4.0,1024,4096,512,2048,1664,2263.963,2333.887,2253.243,-0.1533
mixed,8,6,0.75,4.0,1024,4096,1024,4096,3328,2520.349,2596.639,2521.854,0.0197
mixed,8,6,0.75,4.0,1024,4096,2048,8192,6656,3313.959,3609.321,3416.234,0.3463
mixed,8,6,0.75,4.0,1024,4096,4096,16384,13312,4980.091,5713.16,5116.412,0.186
mixed,8,6,0.75,4.0,1024,8192,128,512,416,3356.9,3405.227,3359.432,0.0524
mixed,8,6,0.75,4.0,1024,8192,256,1024,832,3490.759,3588.714,3502.858,0.1235
mixed,8,6,0.75,4.0,1024,8192,512,2048,1664,3809.869,3878.698,3808.554,-0.0191
mixed,8,6,0.75,4.0,1024,8192,1024,4096,3328,4097.94,4231.412,4046.29,-0.387
mixed,8,6,0.75,4.0,1024,8192,2048,8192,6656,4557.94,4698.558,4600.372,0.3018
mixed,8,6,0.75,4.0,1024,8192,4096,16384,13312,6240.557,6743.47,6435.467,0.3876
mixed,8,6,0.75,4.0,2048,0,128,512,416,1234.959,1257.327,1237.23,0.1015
mixed,8,6,0.75,4.0,2048,0,256,1024,832,1297.136,1334.77,1306.384,0.2457
mixed,8,6,0.75,4.0,2048,0,512,2048,1664,1461.618,1554.578,1480.084,0.1986
mixed,8,6,0.75,4.0,2048,0,1024,4096,3328,1866.744,2047.673,1911.16,0.2455
mixed,8,6,0.75,4.0,2048,0,2048,8192,6656,2672.545,3083.588,2769.599,0.2361
mixed,8,6,0.75,4.0,2048,0,4096,16384,13312,4660.728,5610.215,4686.231,0.0269
mixed,8,6,0.75,4.0,2048,512,128,512,416,1598.418,1622.9,1599.699,0.0523
mixed,8,6,0.75,4.0,2048,512,256,1024,832,1663.026,1706.388,1673.94,0.2517
mixed,8,6,0.75,4.0,2048,512,512,2048,1664,1812.823,1895.862,1817.106,0.0516
mixed,8,6,0.75,4.0,2048,512,1024,4096,3328,2208.667,2399.263,2260.539,0.2722
mixed,8,6,0.75,4.0,2048,512,2048,8192,6656,3004.647,3380.011,3116.071,0.2968
mixed,8,6,0.75,4.0,2048,512,4096,16384,13312,4866.174,5823.18,5002.973,0.1429
mixed,8,6,0.75,4.0,2048,1024,128,512,416,1959.001,1979.097,1962.392,0.1687
mixed,8,6,0.75,4.0,2048,1024,256,1024,832,2028.441,2069.881,2031.386,0.0711
mixed,8,6,0.75,4.0,2048,1024,512,2048,1664,2175.994,2246.074,2167.866,-0.116
mixed,8,6,0.75,4.0,2048,1024,1024,4096,3328,2562.08,2740.547,2593.442,0.1757
mixed,8,6,0.75,4.0,2048,1024,2048,8192,6656,3344.109,3710.862,3457.164,0.3083
mixed,8,6,0.75,4.0,2048,1024,4096,16384,13312,5050.845,5979.081,5245.794,0.21
mixed,8,6,0.75,4.0,2048,2048,128,512,416,2692.386,2699.396,2689.377,-0.4292
mixed,8,6,0.75,4.0,2048,2048,256,1024,832,2756.036,2787.493,2752.769,-0.1039
mixed,8,6,0.75,4.0,2048,2048,512,2048,1664,2896.229,2969.669,2896.132,-0.0013
mixed,8,6,0.75,4.0,2048,2048,1024,4096,3328,3211.08,3411.241,3258.663,0.2377
mixed,8,6,0.75,4.0,2048,2048,2048,8192,6656,4069.616,4412.374,4154.677,0.2482
mixed,8,6,0.75,4.0,2048,2048,4096,16384,13312,5658.049,6501.453,5857.002,0.2359
mixed,8,6,0.75,4.0,2048,4096,128,512,416,4162.034,4182.998,4170.003,0.3801
mixed,8,6,0.75,4.0,2048,4096,256,1024,832,4215.446,4253.589,4230.229,0.3876
mixed,8,6,0.75,4.0,2048,4096,512,2048,1664,4331.285,4407.062,4335.223,0.052
mixed,8,6,0.75,4.0,2048,4096,1024,4096,3328,4608.349,4777.375,4618.204,0.0583
mixed,8,6,0.75,4.0,2048,4096,2048,8192,6656,5364.1,5742.153,5468.329,0.2757
mixed,8,6,0.75,4.0,2048,4096,4096,16384,13312,7152.541,7738.27,7362.431,0.3583
mixed,8,6,0.75,4.0,2048,8192,128,512,416,7087.483,7247.9,7080.57,-0.0431
mixed,8,6,0.75,4.0,2048,8192,256,1024,832,7111.133,7235.422,7166.52,0.4456
mixed,8,6,0.75,4.0,2048,8192,512,2048,1664,7355.36,7299.774,7226.621,
mixed,8,6,0.75,4.0,2048,8192,1024,4096,3328,7520.636,7644.544,7527.427,0.0548
mixed,8,6,0.75,4.0,2048,8192,2048,8192,6656,8077.546,8357.837,8074.021,-0.0126
mixed,8,6,0.75,4.0,2048,8192,4096,16384,13312,9817.472,10331.809,9939.901,0.238
pure,8,7,0.875,4.0,0,0,128,512,464,101.635,113.536,101.824,0.0159
pure,8,7,0.875,4.0,0,0,256,1024,928,140.895,148.608,143.971,0.3988
pure,8,7,0.875,4.0,0,0,512,2048,1856,203.653,222.018,211.172,0.4094
pure,8,7,0.875,4.0,0,0,1024,4096,3712,336.358,363.623,342.021,0.2077
pure,8,7,0.875,4.0,0,0,2048,8192,7424,587.493,643.176,600.135,0.227
pure,8,7,0.875,4.0,0,0,4096,16384,14848,1114.157,1214.735,1113.422,-0.0073
mixed,8,7,0.875,4.0,16,0,128,512,464,162.977,181.859,165.089,0.1119
mixed,8,7,0.875,4.0,16,0,256,1024,928,249.282,272.803,254.531,0.2232
mixed,8,7,0.875,4.0,16,0,512,2048,1856,406.852,449.99,432.197,0.5875
mixed,8,7,0.875,4.0,16,0,1024,4096,3712,737.098,807.434,786.761,0.7061
mixed,8,7,0.875,4.0,16,0,2048,8192,7424,1381.551,1515.538,1503.249,0.9083
mixed,8,7,0.875,4.0,16,0,4096,16384,14848,2669.217,2946.343,2933.571,0.9539
mixed,8,7,0.875,4.0,16,512,128,512,464,188.611,208.259,199.33,0.5456
mixed,8,7,0.875,4.0,16,512,256,1024,928,301.924,329.797,279.33,-0.8106
mixed,8,7,0.875,4.0,16,512,512,2048,1856,496.742,538.469,476.743,-0.4793
mixed,8,7,0.875,4.0,16,512,1024,4096,3712,828.621,896.075,834.604,0.0887
mixed,8,7,0.875,4.0,16,512,2048,8192,7424,1459.441,1615.444,1548.689,0.5721
mixed,8,7,0.875,4.0,16,512,4096,16384,14848,2769.988,3063.143,2986.819,0.7396
mixed,8,7,0.875,4.0,16,1024,128,512,464,231.492,249.474,230.051,-0.0801
mixed,8,7,0.875,4.0,16,1024,256,1024,928,322.787,342.244,316.036,-0.347
mixed,8,7,0.875,4.0,16,1024,512,2048,1856,536.518,591.174,481.829,-1.0006
mixed,8,7,0.875,4.0,16,1024,1024,4096,3712,920.044,990.7,893.13,-0.3809
mixed,8,7,0.875,4.0,16,1024,2048,8192,7424,1576.595,1720.149,1628.402,0.3609
mixed,8,7,0.875,4.0,16,1024,4096,16384,14848,2902.052,3167.303,3078.311,0.6645
mixed,8,7,0.875,4.0,16,2048,128,512,464,317.22,335.298,328.675,0.6336
mixed,8,7,0.875,4.0,16,2048,256,1024,928,412.357,428.038,403.908,-0.5388
mixed,8,7,0.875,4.0,16,2048,512,2048,1856,574.758,618.504,535.238,-0.9034
mixed,8,7,0.875,4.0,16,2048,1024,4096,3712,1011.597,1110.094,906.475,-1.0673
mixed,8,7,0.875,4.0,16,2048,2048,8192,7424,1753.589,1889.4,1712.598,-0.3018
mixed,8,7,0.875,4.0,16,2048,4096,16384,14848,3065.828,3324.328,3178.148,0.4345
mixed,8,7,0.875,4.0,16,4096,128,512,464,488.069,505.189,501.061,0.7589
mixed,8,7,0.875,4.0,16,4096,256,1024,928,579.56,598.664,589.446,0.5175
mixed,8,7,0.875,4.0,16,4096,512,2048,1856,746.439,784.938,757.705,0.2926
